"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"India","1990","291731","Dibutyl orthophthalates","Import","15593","11375","Weight in kilograms","11375"
"India","1990","291732","Acids; aromatic polycarboxylic acids; dioctyl orthophthalates","Import","953752","1172764","Weight in kilograms","1172764"
"India","1990","291733","Acids; aromatic polycarboxylic acids; dinonyl or didecyl orthophthalates","Import","4035","4000","Weight in kilograms","4000"
"India","1990","291734","Acids; aromatic polycarboxylic acids; other esters of orthophthalic acids","Import","93107","101859","Weight in kilograms","101859"
"India","1990","291735","Acids; aromatic polycarboxylic acids; phthalic anhydride","Import","2266078","3822122","Weight in kilograms","3822122"
"India","1990","291735","Acids; aromatic polycarboxylic acids; phthalic anhydride","Export","494879","988003","Weight in kilograms","988003"
"India","1990","291736","Acids; aromatic polycarboxylic acids; terephthalic acid and its salts","Import","22789622","35085116","Weight in kilograms","35085116"
"India","1990","291736","Acids; aromatic polycarboxylic acids; terephthalic acid and its salts","Export","196742","301500","Weight in kilograms","301500"
"India","1990","291737","Acids; aromatic polycarboxylic acids; dimethyl terephthalate","Import","10331098","16964722","Weight in kilograms","16964722"
"India","1990","291739","Acids; aromatic polycarboxylic acids; n.e.c. in item no. 2917.3","Import","3394536","3157650","Weight in kilograms","3157650"
"India","1990","291739","Acids; aromatic polycarboxylic acids; n.e.c. in item no. 2917.3","Export","6632","2160","Weight in kilograms","2160"
"India","1990","291811","Acids; carboxylic acids, (with alcohol function but without other oxygen function), lactic acid, its salts and esters","Import","85694","61218","Weight in kilograms","61218"
"India","1990","291811","Acids; carboxylic acids, (with alcohol function but without other oxygen function), lactic acid, its salts and esters","Export","1203","1000","Weight in kilograms","1000"
"India","1990","291812","Acids; carboxylic acids, (with alcohol function but without other oxygen function), tartaric acid","Import","2850094","689034","Weight in kilograms","689034"
"India","1990","291812","Acids; carboxylic acids, (with alcohol function but without other oxygen function), tartaric acid","Export","8336","6000","Weight in kilograms","6000"
"India","1990","291813","Acids; carboxylic acids, (with alcohol function but without other oxygen function); salts and esters of tartaric acid","Import","12013","2500","Weight in kilograms","2500"
"India","1990","291814","Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid","Import","2601327","3346304","Weight in kilograms","3346304"
"India","1990","291814","Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid","Export","25269","27199","Weight in kilograms","27199"
"India","1990","291815","Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid","Import","156525","314375","Weight in kilograms","314375"
"India","1990","291815","Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid","Export","479278","306260","Weight in kilograms","306260"
"India","1990","291816","Acids; carboxylic acids, (with alcohol function but without other oxygen function), gluconic acid, its salts and esters","Import","507395","264119","Weight in kilograms","264119"
"India","1990","291816","Acids; carboxylic acids, (with alcohol function but without other oxygen function), gluconic acid, its salts and esters","Export","1648425","134525","Weight in kilograms","134525"
"India","1990","291817","Acids; carboxylic acids, (with alcohol function but without other oxygen function), 2,2-Diphenyl-2-hydroxyacetic acid (benzilic acid)","Import","90144","22898","Weight in kilograms","22898"
"India","1990","291819","Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters","Import","2267987","709159","Weight in kilograms","709159"
"India","1990","291819","Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters","Export","2842","500","Weight in kilograms","500"
"India","1990","291821","Acids; carboxylic acids, (with phenol function but without other oxygen function), salicylic acid and its salts","Import","3572","2000","Weight in kilograms","2000"
"India","1990","291821","Acids; carboxylic acids, (with phenol function but without other oxygen function), salicylic acid and its salts","Export","25326","2671","Weight in kilograms","2671"
"India","1990","291823","Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2","Import","178003","33371","Weight in kilograms","33371"
"India","1990","291823","Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2","Export","113456","6871","Weight in kilograms","6871"
"India","1990","291829","Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2","Import","495595","135787","Weight in kilograms","135787"
"India","1990","291829","Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2","Export","1200657","268979","Weight in kilograms","268979"
"India","1990","291830","Acids; carboxylic acids, (with aldehyde or ketone function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives","Import","485780","161050","Weight in kilograms","161050"
"India","1990","291830","Acids; carboxylic acids, (with aldehyde or ketone function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives","Export","59247","15999","Weight in kilograms","15999"
"India","1990","291890","Carboxylic acids with additional oxygen function&their anhydrides,halides,p ...","Import","472274","84289","Weight in kilograms","84289"
"India","1990","291890","Carboxylic acids with additional oxygen function&their anhydrides,halides,p ...","Export","668181","259935","Weight in kilograms","259935"
"India","1990","291900","Phosphoric esters & their salts, incl. lactophosphates; their halogenated/s ...","Import","4245084","1436588","Weight in kilograms","1436588"
"India","1990","291900","Phosphoric esters & their salts, incl. lactophosphates; their halogenated/s ...","Export","166047","53375","Weight in kilograms","53375"
"India","1990","292010","Thiophosphoric esters (phosphorothioates) & their salts; their halogenated/ ...","Import","1098091","261271","Weight in kilograms","261271"
"India","1990","292010","Thiophosphoric esters (phosphorothioates) & their salts; their halogenated/ ...","Export","38803","7812","Weight in kilograms","7812"
"India","1990","292090","Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920","Import","6072729","5467882","Weight in kilograms","5467882"
"India","1990","292090","Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920","Export","5059570","1304803","Weight in kilograms","1304803"
"India","1990","292111","Amine-function compounds; acyclic monoamines and their derivatives, methylamine, di- or trimethylamine and their salts","Import","526381","544658","Weight in kilograms","544658"
"India","1990","292111","Amine-function compounds; acyclic monoamines and their derivatives, methylamine, di- or trimethylamine and their salts","Export","174144","31148","Weight in kilograms","31148"
"India","1990","292112","Amine-function compounds; acyclic monoamines and their derivatives, and salts thereof, 2-(N,N-Dimethylamino)ethylchloride hydrochloride","Import","578272","695092","Weight in kilograms","695092"
"India","1990","292112","Amine-function compounds; acyclic monoamines and their derivatives, and salts thereof, 2-(N,N-Dimethylamino)ethylchloride hydrochloride","Export","7347","3000","Weight in kilograms","3000"
"India","1990","292119","Amine-function compounds; acyclic monoamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.1","Import","3476979","864525","Weight in kilograms","864525"
"India","1990","292119","Amine-function compounds; acyclic monoamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.1","Export","142169","29847","Weight in kilograms","29847"
"India","1990","292121","Amine-function compounds; acyclic polyamines and their derivatives, ethylenediamine and its salts","Import","353674","72915","Weight in kilograms","72915"
"India","1990","292121","Amine-function compounds; acyclic polyamines and their derivatives, ethylenediamine and its salts","Export","511","125","Weight in kilograms","125"
"India","1990","292122","Amine-function compounds; acyclic polyamines and their derivatives, hexamethylenediamine and its salts","Import","322409","153285","Weight in kilograms","153285"
"India","1990","292129","Amine-function compounds; acyclic polyamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.2","Import","3085020","293889","Weight in kilograms","293889"
"India","1990","292129","Amine-function compounds; acyclic polyamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.2","Export","3721125","1218548","Weight in kilograms","1218548"
"India","1990","292130","Amine-function compounds; cyclanic, cyclenic or cycloterpenic mono- or polyamines and their derivatives; salts thereof","Import","223806","45300","Weight in kilograms","45300"
"India","1990","292141","Amine-function compounds; aromatic monoamines and their derivatives, aniline and its salts","Import","3129163","3508263","Weight in kilograms","3508263"
"India","1990","292141","Amine-function compounds; aromatic monoamines and their derivatives, aniline and its salts","Export","1510925","322856","Weight in kilograms","322856"
"India","1990","292142","Amine-function-compounds; aromatic monoamines and their derivatives, aniline derivatives and their salts","Import","6876455","2786167","Weight in kilograms","2786167"
"India","1990","292142","Amine-function-compounds; aromatic monoamines and their derivatives, aniline derivatives and their salts","Export","10136898","3284776","Weight in kilograms","3284776"
"India","1990","292143","Amine-function compounds; aromatic monoamines and their derivatives, toluidines and their derivatives; salts thereof","Import","1919162","734286","Weight in kilograms","734286"
"India","1990","292143","Amine-function compounds; aromatic monoamines and their derivatives, toluidines and their derivatives; salts thereof","Export","249801","48073","Weight in kilograms","48073"
"India","1990","292144","Amine-function compounds; aromatic monoamines and their derivatives, diphenylamine and its derivatives; salts thereof","Import","647844","243567","Weight in kilograms","243567"
"India","1990","292144","Amine-function compounds; aromatic monoamines and their derivatives, diphenylamine and its derivatives; salts thereof","Export","266874","66000","Weight in kilograms","66000"
"India","1990","292145","Amine-function compounds; aromatic monoamines and their derivatives; 1-naphthylamine (alpha-naphthylamine), 2-naphthylamine (beta-naphthaylamine) and their derivatives; salts thereof","Import","1351842","502181","Weight in kilograms","502181"
"India","1990","292145","Amine-function compounds; aromatic monoamines and their derivatives; 1-naphthylamine (alpha-naphthylamine), 2-naphthylamine (beta-naphthaylamine) and their derivatives; salts thereof","Export","8145626","2069472","Weight in kilograms","2069472"
"India","1990","292149","Amine-function compounds; aromatic monoamines and their derivatives; salts thereof; n.e.c. in item no. 2921.4","Import","5529599","1292201","Weight in kilograms","1292201"
"India","1990","292149","Amine-function compounds; aromatic monoamines and their derivatives; salts thereof; n.e.c. in item no. 2921.4","Export","341493","89926","Weight in kilograms","89926"
"India","1990","292151","Amine-function compounds; aromatic amines and their derivatives; o-, m-, p-phenylenediamine, diaminotoluenes and their derivatives; salts thereof","Import","1916167","405544","Weight in kilograms","405544"
"India","1990","292151","Amine-function compounds; aromatic amines and their derivatives; o-, m-, p-phenylenediamine, diaminotoluenes and their derivatives; salts thereof","Export","1588930","285249","Weight in kilograms","285249"
"India","1990","292159","Amine-function compounds; aromatic polyamines and their derivatives, other than item no. 2921.51","Import","2700626","390271","Weight in kilograms","390271"
"India","1990","292159","Amine-function compounds; aromatic polyamines and their derivatives, other than item no. 2921.51","Export","794898","197164","Weight in kilograms","197164"
"India","1990","292211","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, monoethanolamine and its salts","Import","296203","46233","Weight in kilograms","46233"
"India","1990","292212","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, diethanolamine and its salts","Import","200387","156710","Weight in kilograms","156710"
"India","1990","292212","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, diethanolamine and its salts","Export","52767","18000","Weight in kilograms","18000"
"India","1990","292213","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, triethanolamine and its salts","Import","67268","28812","Weight in kilograms","28812"
"India","1990","292213","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, triethanolamine and its salts","Export","35905","24000","Weight in kilograms","24000"
"India","1990","292219","Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof, n.e.c. in item no. 2922.1","Import","14373683","1262093","Weight in kilograms","1262093"
"India","1990","292219","Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof, n.e.c. in item no. 2922.1","Export","245784","108500","Weight in kilograms","108500"
"India","1990","292221","Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, aminohydroxynaphthalenesulphonic acids and their salts","Import","586819","26249","Weight in kilograms","26249"
"India","1990","292221","Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, aminohydroxynaphthalenesulphonic acids and their salts","Export","39641592","7770359","Weight in kilograms","7770359"
"India","1990","292222","Anisidines, dianisidines, phenetidines, & their salts","Import","445509","109343","Weight in kilograms","109343"
"India","1990","292222","Anisidines, dianisidines, phenetidines, & their salts","Export","851048","121487","Weight in kilograms","121487"
"India","1990","292229","Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof n.e.c. in item no. 2922.2","Import","3848102","602707","Weight in kilograms","602707"
"India","1990","292229","Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof n.e.c. in item no. 2922.2","Export","9416716","1327907","Weight in kilograms","1327907"
"India","1990","292230","Amino-aldehydes, ketones and quinones, salts thereof","Import","91581","12266","Weight in kilograms","12266"
"India","1990","292230","Amino-aldehydes, ketones and quinones, salts thereof","Export","2084969","233439","Weight in kilograms","233439"
"India","1990","292241","Amino-acids, other than those containing more than one kind of oxygen function, and their esters; lysine and its esters; salts thereof","Import","960712","295284","Weight in kilograms","295284"
"India","1990","292242","Amino-acids, other than those containing more than one kind of oxygen function, and their esters; glutamic acid and its esters; salts thereof","Import","231009","170601","Weight in kilograms","170601"
"India","1990","292249","Amino-acids, other than those containing more than one kind of oxygen function, their esters; salts thereof, excluding lysine, glutamic acid, anthranalic acid and tilidine, their esters and salts thereof","Import","11338708","635219","Weight in kilograms","635219"
"India","1990","292249","Amino-acids, other than those containing more than one kind of oxygen function, their esters; salts thereof, excluding lysine, glutamic acid, anthranalic acid and tilidine, their esters and salts thereof","Export","756485","155702","Weight in kilograms","155702"
"India","1990","292250","Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function","Import","2229581","114880","Weight in kilograms","114880"
"India","1990","292250","Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function","Export","474528","132732","Weight in kilograms","132732"
"India","1990","292310","Quaternary ammonium salts and hydroxides; choline and its salts, whether or not chemically defined","Import","304876","182510","Weight in kilograms","182510"
"India","1990","292310","Quaternary ammonium salts and hydroxides; choline and its salts, whether or not chemically defined","Export","19756","2562","Weight in kilograms","2562"
"India","1990","292320","Lecithins and other phosphoaminolipids, whether or not chemically defined","Import","96210","67885","Weight in kilograms","67885"
"India","1990","292390","Quaternary ammonium salts and hydroxides; whether or not chemically defined n.e.c. in heading no. 2923","Import","129270","38005","Weight in kilograms","38005"
"India","1990","292390","Quaternary ammonium salts and hydroxides; whether or not chemically defined n.e.c. in heading no. 2923","Export","34407","4000","Weight in kilograms","4000"
"India","1990","292410","Acyclic amides, derivatives, salts thereof","Import","11157611","7203958","Weight in kilograms","7203958"
"India","1990","292410","Acyclic amides, derivatives, salts thereof","Export","3189396","613016","Weight in kilograms","613016"
"India","1990","292421","Cyclic amides (including cyclic carbamates) and their derivatives, ureines and their derivatives; salts thereof","Import","24686","15913","Weight in kilograms","15913"
"India","1990","292429","Cyclic amides (including cyclic carbamates) and their derivatives; other than the derivatives and salts of ureines, 2-acetamidobenzoic acid (N-acetylanthancillic acid),ethinamate S, and alachlor (ISO) and their derivatives and salts","Import","6831395","3515854","Weight in kilograms","3515854"
"India","1990","292429","Cyclic amides (including cyclic carbamates) and their derivatives; other than the derivatives and salts of ureines, 2-acetamidobenzoic acid (N-acetylanthancillic acid),ethinamate S, and alachlor (ISO) and their derivatives and salts","Export","204119","53995","Weight in kilograms","53995"
"India","1990","292511","Imides and their derivatives; saccharin and its salts","Import","39536","8664","Weight in kilograms","8664"
"India","1990","292519","Imides and their derivatives; other than saccharin and glutethimide (INN)","Import","519759","168139","Weight in kilograms","168139"
"India","1990","292520","Imines & their derivs.; salts thereof","Import","82578","25000","Weight in kilograms","25000"
"India","1990","292520","Imines & their derivs.; salts thereof","Export","12885","8000","Weight in kilograms","8000"
"India","1990","292610","Nitrile-function compounds; acrylonitrile","Import","10796233","16069169","Weight in kilograms","16069169"
"India","1990","292620","Nitrile-function compounds; 1-cyanoguanidine (dicyandiamide)","Import","776724","497812","Weight in kilograms","497812"
"India","1990","292690","Nitrile-function compounds; n.e.c. heading no. 2926","Import","3457668","313399","Weight in kilograms","313399"
"India","1990","292700","Diazo-, azo- or azoxy compounds","Import","634175","66779","Weight in kilograms","66779"
"India","1990","292700","Diazo-, azo- or azoxy compounds","Export","69117","30112","Weight in kilograms","30112"
"India","1990","292800","Organic derivatives of hydrazine or of hydroxylamine","Import","317560","258475","Weight in kilograms","258475"
"India","1990","292800","Organic derivatives of hydrazine or of hydroxylamine","Export","540064","146581","Weight in kilograms","146581"
"India","1990","292910","Nitrogen-function compounds; n.e.c. in chapter 29, isocyanates","Import","13489668","6393019","Weight in kilograms","6393019"
"India","1990","292910","Nitrogen-function compounds; n.e.c. in chapter 29, isocyanates","Export","120758","33495","Weight in kilograms","33495"
"India","1990","292990","Nitrogen-function compounds; n.e.c. in chapter 29, excluding isocyanates","Import","2463637","948546","Weight in kilograms","948546"
"India","1990","292990","Nitrogen-function compounds; n.e.c. in chapter 29, excluding isocyanates","Export","11446681","2117823","Weight in kilograms","2117823"
"India","1990","293010","Organo-sulphur compounds; 2-(N,N-Diethylamino) ethanethiol","Import","28052","8128","Weight in kilograms","8128"
"India","1990","293020","Organo-sulphur compounds; thiocarbamates and dithiocarbamates","Import","309535","92342","Weight in kilograms","92342"
"India","1990","293030","Organo-sulphur compounds; thiuram mono-, di- or tetrasulphides","Import","163875","96635","Weight in kilograms","96635"
"India","1990","293040","Organo-sulphur compounds; methionine","Import","670674","302265","Weight in kilograms","302265"
"India","1990","293090","Organo-sulphur compounds; n.e.c. in heading no. 2930","Import","9067240","2956230","Weight in kilograms","2956230"
"India","1990","293090","Organo-sulphur compounds; n.e.c. in heading no. 2930","Export","469063","55862","Weight in kilograms","55862"
"India","1990","293100","Organo-inorganic compounds, n.e.s. in Ch.29","Import","7849455","1927963","Weight in kilograms","1927963"
"India","1990","293100","Organo-inorganic compounds, n.e.s. in Ch.29","Export","9145025","907041","Weight in kilograms","907041"
"India","1990","293211","Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, tetrahydrofuran","Import","1985468","765264","Weight in kilograms","765264"
"India","1990","293212","Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, 2-furaldehyde (furfuraldehyde)","Import","254632","97194","Weight in kilograms","97194"
"India","1990","293212","Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, 2-furaldehyde (furfuraldehyde)","Export","322180","408886","Weight in kilograms","408886"
"India","1990","293213","Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, furfuryl alcohol and tetrahydrofurfuryl alcohol","Import","573644","323499","Weight in kilograms","323499"
"India","1990","293219","Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, n.e.c. in item no. 2932.1","Import","2282321","294648","Weight in kilograms","294648"
"India","1990","293219","Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, n.e.c. in item no. 2932.1","Export","6550177","1895380","Weight in kilograms","1895380"
"India","1990","293221","Coumarin, methylcoumarins & ethylcoumarins","Import","1172581","80386","Weight in kilograms","80386"
"India","1990","293229","Lactones (excl. coumarin, methylcoumarins & ethylcoumarins)","Import","157042","14331","Weight in kilograms","14331"
"India","1990","293229","Lactones (excl. coumarin, methylcoumarins & ethylcoumarins)","Export","18431","2699","Weight in kilograms","2699"
"India","1990","293290","Heterocyclic compound,oxygen hetero-atom(s) only,nes","Import","1460141","145005","Weight in kilograms","145005"
"India","1990","293290","Heterocyclic compound,oxygen hetero-atom(s) only,nes","Export","83473","9875","Weight in kilograms","9875"
"India","1990","293311","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring (whether or not hydrogenated) in the structure, phenazone (antipyrin) and its derivatives","Import","1850938","208014","Weight in kilograms","208014"
"India","1990","293319","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring (whether or not hydrogenated) in the structure, other than henazone (antipyrin) and its derivatives","Import","2890380","138010","Weight in kilograms","138010"
"India","1990","293319","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring (whether or not hydrogenated) in the structure, other than henazone (antipyrin) and its derivatives","Export","2913128","470467","Weight in kilograms","470467"
"India","1990","293321","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused imidazole ring (whether or not hydrogenated) in the structure, hydantoin and its derivatives","Import","74232","4270","Weight in kilograms","4270"
"India","1990","293329","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused imidazole ring (whether or not hydrogenated) in the structure, other than hydantoin and its derivatives","Import","1417905","115216","Weight in kilograms","115216"
"India","1990","293329","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused imidazole ring (whether or not hydrogenated) in the structure, other than hydantoin and its derivatives","Export","707439","20969","Weight in kilograms","20969"
"India","1990","293331","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, pyridine and its salts","Import","5517455","1367838","Weight in kilograms","1367838"
"India","1990","293339","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, n.e.c. in 2933.3","Import","6151366","1120285","Weight in kilograms","1120285"
"India","1990","293339","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, n.e.c. in 2933.3","Export","171487","34230","Weight in kilograms","34230"
"India","1990","293340","Heterocyc cmpounds, quinoline ring not further fused","Import","1631194","125598","Weight in kilograms","125598"
"India","1990","293340","Heterocyc cmpounds, quinoline ring not further fused","Export","1443557","77924","Weight in kilograms","77924"
"India","1990","293351","Barbituric acid, derivatives, salts thereof","Import","150029","12686","Weight in kilograms","12686"
"India","1990","293351","Barbituric acid, derivatives, salts thereof","Export","27914","5375","Weight in kilograms","5375"
"India","1990","293359","Heterocyclic compounds; containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, (other than malonylurea and its derivatives, loprazolam, mecloqualone, methaqualone, zipeprol, and salts thereof) n.e.c. in 2933.5","Import","3020744","298790","Weight in kilograms","298790"
"India","1990","293359","Heterocyclic compounds; containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, (other than malonylurea and its derivatives, loprazolam, mecloqualone, methaqualone, zipeprol, and salts thereof) n.e.c. in 2933.5","Export","7928","296","Weight in kilograms","296"
"India","1990","293361","Heterocyclic compounds; containing an unfused triazine ring (whether or not hydrogenated) in the structure, melamine","Import","2330117","1533148","Weight in kilograms","1533148"
"India","1990","293369","Heterocyclic compounds; containing an unfused triazine ring (whether or not hydrogenated) in the structure, others excluding melamine","Import","4653565","1224927","Weight in kilograms","1224927"
"India","1990","293371","Heterocyclic compounds; lactams; 6-hexanelactam (epsilon-caprolactam)","Import","114926176","65993580","Weight in kilograms","65993580"
"India","1990","293379","Heterocyclic compounds; lactams; other than 6-hexanelactam (epsilon caprolactam) and clobazam (INN) and methyprylon (INN)","Import","432465","25231","Weight in kilograms","25231"
"India","1990","293390","Heterocyclic compounds with N-hetero-atom(s) only, nes","Import","2360379","444296","Weight in kilograms","444296"
"India","1990","293410","Heterocyclic compounds; containing an unfused thiazole ring (whether or not hydrogenated) in the structure","Import","205103","15150","Weight in kilograms","15150"
"India","1990","293420","Heterocyclic compounds; containing in the structure, a benzothiazole ring-system (whether or not hydrogenated), not further fused","Import","203568","35937","Weight in kilograms","35937"
"India","1990","293430","Heterocyclic compounds; containing in the structure, a phenothiazine ring-system (whether or not hydrogenated), not further fused","Import","321909","11670","Weight in kilograms","11670"
"India","1990","293490","Heterocyclic compounds, nes","Import","6356047","798191","Weight in kilograms","798191"
"India","1990","293490","Heterocyclic compounds, nes","Export","504800","29244","Weight in kilograms","29244"
"India","1990","293500","Sulphonamides","Import","3020357","152805","Weight in kilograms","152805"
"India","1990","293500","Sulphonamides","Export","1206521","109796","Weight in kilograms","109796"
"India","1990","293610","Provitamins, unmixed","Export","3975","1655","Weight in kilograms","1655"
"India","1990","293621","Vitamins; vitamins A and their derivatives, unmixed","Import","407327","9226","Weight in kilograms","9226"
"India","1990","293621","Vitamins; vitamins A and their derivatives, unmixed","Export","37320","2485","Weight in kilograms","2485"
"India","1990","293622","Vitamins; vitamin B1 and its derivatives, unmixed","Import","47573","1359","Weight in kilograms","1359"
"India","1990","293622","Vitamins; vitamin B1 and its derivatives, unmixed","Export","8393","100","Weight in kilograms","100"
"India","1990","293623","Vitamins; vitamin B2 and its derivatives, unmixed","Import","761532","17143","Weight in kilograms","17143"
"India","1990","293623","Vitamins; vitamin B2 and its derivatives, unmixed","Export","221463","5250","Weight in kilograms","5250"
"India","1990","293624","Vitamins; D- or DL-pantothenic acid (vitamin B5) and its derivatives, unmixed","Import","864119","64955","Weight in kilograms","64955"
"India","1990","293625","Vitamins; vitamin B6 and its derivatives, unmixed","Import","582945","30919","Weight in kilograms","30919"
"India","1990","293626","Vitamins; vitamin B12 and its derivatives, unmixed","Import","153923","109","Weight in kilograms","109"
"India","1990","293627","Vitamins; vitamin C and its derivatives, unmixed","Import","18873","1424","Weight in kilograms","1424"
"India","1990","293627","Vitamins; vitamin C and its derivatives, unmixed","Export","2918","165","Weight in kilograms","165"
"India","1990","293628","Vitamins; vitamin E and its derivatives, unmixed","Import","4242","108","Weight in kilograms","108"
"India","1990","293628","Vitamins; vitamin E and its derivatives, unmixed","Export","1131","52","Weight in kilograms","52"
"India","1990","293629","Vitamins; n.e.c. in item no. 2936.2, and their derivatives, unmixed","Import","1253022","68266","Weight in kilograms","68266"
"India","1990","293629","Vitamins; n.e.c. in item no. 2936.2, and their derivatives, unmixed","Export","2235429","323278","Weight in kilograms","323278"
"India","1990","293690","Vitamins; n.e.c. in heading no. 2936, including natural concentrates","Import","2833070","39520","Weight in kilograms","39520"
"India","1990","293690","Vitamins; n.e.c. in heading no. 2936, including natural concentrates","Export","1140424","108384","Weight in kilograms","108384"
"India","1990","293710","Pituitary anterior hormones and derivatives, in bulk","Import","433576","962","Weight in kilograms","962"
"India","1990","293721","Steroidal hormones, their derivatives and structural analogues; cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)","Import","2250240","3054","Weight in kilograms","3054"
"India","1990","293721","Steroidal hormones, their derivatives and structural analogues; cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)","Export","2869","300","Weight in kilograms","300"
"India","1990","293722","Steroidal hormones, their derivatives and structural analogues; halogenated derivatives of corticosteroidal hormones","Import","196162","54","Weight in kilograms","54"
"India","1990","293729","Steroidal hormones, their derivatives and structural analogues; other than cortisone, hydrocortisone, prednisone (dehydrocortisone), prednisolone (dehydrohydrocortisone), halogenated derivatives of corticosteroidal hormones, oestrogen and progestogens","Import","956677","11220","Weight in kilograms","11220"
"India","1990","293729","Steroidal hormones, their derivatives and structural analogues; other than cortisone, hydrocortisone, prednisone (dehydrocortisone), prednisolone (dehydrohydrocortisone), halogenated derivatives of corticosteroidal hormones, oestrogen and progestogens","Export","286019","29250","Weight in kilograms","29250"
"India","1990","293791","Insulin, salts, in bulk","Import","501595","1535","Weight in kilograms","1535"
"India","1990","293791","Insulin, salts, in bulk","Export","2867","136","Weight in kilograms","136"
"India","1990","293792","Oestrogens and progestogens, in bulk","Import","30948","142","Weight in kilograms","142"
"India","1990","293799","Hormones nes, derivatives, in bulk, steroids nes","Import","2953010","21767","Weight in kilograms","21767"
"India","1990","293799","Hormones nes, derivatives, in bulk, steroids nes","Export","237081","5542","Weight in kilograms","5542"
"India","1990","293810","Glycosides; rutoside (rutin) and its derivatives","Import","64928","2730","Weight in kilograms","2730"
